restaurantId;restaurantName;restaurantCuisine;restaurantLink;restaurantTags;menuName;menuDescription;menuPrice;menuSections;menuId
6-CYLBC7VTDGJZNT;Gurame Bakar & Nasi Timbel Putri Ayu - Petojo Selatan;chicken,indonesian;https://food.grab.com/id/en/restaurant/gurame-bakar-nasi-timbel-putri-ayu-petojo-selatan-delivery/6-CYLBC7VTDGJZNT?;chicken,rice,indonesian;Kapucino Susu Panas;Hot Milk Kapuccino;15000;various juices and fresh fruits;6-CYLBC7VTDGJZNT-77
6-CYLBC7VTDGJZNT;Gurame Bakar & Nasi Timbel Putri Ayu - Petojo Selatan;chicken,indonesian;https://food.grab.com/id/en/restaurant/gurame-bakar-nasi-timbel-putri-ayu-petojo-selatan-delivery/6-CYLBC7VTDGJZNT?;chicken,rice,indonesian;Milk Cappuccino Ice;Milk Kapuccino Ice;15000;various juices and fresh fruits;6-CYLBC7VTDGJZNT-78
6-CYLBC7VTDGJZNT;Gurame Bakar & Nasi Timbel Putri Ayu - Petojo Selatan;chicken,indonesian;https://food.grab.com/id/en/restaurant/gurame-bakar-nasi-timbel-putri-ayu-petojo-selatan-delivery/6-CYLBC7VTDGJZNT?;chicken,rice,indonesian;Hot Ginger Honey Milk;Hot Ginger Milk;17000;various juices and fresh fruits;6-CYLBC7VTDGJZNT-79
6-CYLBC7VTDGJZNT;Gurame Bakar & Nasi Timbel Putri Ayu - Petojo Selatan;chicken,indonesian;https://food.grab.com/id/en/restaurant/gurame-bakar-nasi-timbel-putri-ayu-petojo-selatan-delivery/6-CYLBC7VTDGJZNT?;chicken,rice,indonesian;Es Susu Madu Jahe;Ginger Honey Ice Milk;17000;various juices and fresh fruits;6-CYLBC7VTDGJZNT-80
6-CYLBC7VTDGJZNT;Gurame Bakar & Nasi Timbel Putri Ayu - Petojo Selatan;chicken,indonesian;https://food.grab.com/id/en/restaurant/gurame-bakar-nasi-timbel-putri-ayu-petojo-selatan-delivery/6-CYLBC7VTDGJZNT?;chicken,rice,indonesian;White Milk Ice;White Milk;10000;various juices and fresh fruits;6-CYLBC7VTDGJZNT-81
6-CYLBC7VTDGJZNT;Gurame Bakar & Nasi Timbel Putri Ayu - Petojo Selatan;chicken,indonesian;https://food.grab.com/id/en/restaurant/gurame-bakar-nasi-timbel-putri-ayu-petojo-selatan-delivery/6-CYLBC7VTDGJZNT?;chicken,rice,indonesian;Hot White Milk;Hot White Milk;10000;various juices and fresh fruits;6-CYLBC7VTDGJZNT-82
6-CYLBC7VTDGJZNT;Gurame Bakar & Nasi Timbel Putri Ayu - Petojo Selatan;chicken,indonesian;https://food.grab.com/id/en/restaurant/gurame-bakar-nasi-timbel-putri-ayu-petojo-selatan-delivery/6-CYLBC7VTDGJZNT?;chicken,rice,indonesian;Hot Milk Tea;Hot Milk Tea;12000;various juices and fresh fruits;6-CYLBC7VTDGJZNT-83
6-CYLBC7VTDGJZNT;Gurame Bakar & Nasi Timbel Putri Ayu - Petojo Selatan;chicken,indonesian;https://food.grab.com/id/en/restaurant/gurame-bakar-nasi-timbel-putri-ayu-petojo-selatan-delivery/6-CYLBC7VTDGJZNT?;chicken,rice,indonesian;Hot Tea;Hot Sweet Tea;7500;various juices and fresh fruits;6-CYLBC7VTDGJZNT-84
6-CYLBC7VTDGJZNT;Gurame Bakar & Nasi Timbel Putri Ayu - Petojo Selatan;chicken,indonesian;https://food.grab.com/id/en/restaurant/gurame-bakar-nasi-timbel-putri-ayu-petojo-selatan-delivery/6-CYLBC7VTDGJZNT?;chicken,rice,indonesian;Iced Milk Tea;Iced Tea Milk;10000;various juices and fresh fruits;6-CYLBC7VTDGJZNT-85
6-C3MGPCDHKCLGUE;Pagi Sore Malam Masakan Padang - DapurHub Thamrin;chicken,indonesian;https://food.grab.com/id/en/restaurant/pagi-sore-malam-masakan-padang-dapurhub-thamrin-delivery/6-C3MGPCDHKCLGUE?;chicken,padang,rice;Nasbung Padang Salero;Rice Wrapped With Mini 2 Side Dishes Of Choices, Curry Vegetables, Potato Balado, Cassava Leaves, Cucumber, Chili Sauce;10115;today's offer,padang wrapped rice;6-C3MGPCDHKCLGUE-0
