restaurantId;restaurantName;restaurantCuisine;restaurantLink;restaurantTags;menuName;menuDescription;menuPrice;menuSections;menuId
IDGFSTI0000008d;Bakmi GM - Sunda;chinese,fried rice,noodles;https://food.grab.com/id/en/restaurant/bakmi-gm-sunda-delivery/IDGFSTI0000008d?;noodles,chicken,rice;Bakmi Daging Sapi Cah Cabai;Boiled Noodles With Beef Cooked With Gm'S Signature Chili Sauce And Pieces Of Green Chilies And Red Chilies;56819;noodle;IDGFSTI0000008d-43
IDGFSTI0000008d;Bakmi GM - Sunda;chinese,fried rice,noodles;https://food.grab.com/id/en/restaurant/bakmi-gm-sunda-delivery/IDGFSTI0000008d?;noodles,chicken,rice;Bakmi Cap Cay;Boiled Noodles With Vegetables Cooked With Chicken, Shrimp, Otak-Otak Meatballs, Fish Balls;50000;noodle;IDGFSTI0000008d-44
IDGFSTI0000008d;Bakmi GM - Sunda;chinese,fried rice,noodles;https://food.grab.com/id/en/restaurant/bakmi-gm-sunda-delivery/IDGFSTI0000008d?;noodles,chicken,rice;Bakmi Ayam Cah Jamur;Boiled Noodles With Stir-Fried Chicken Meat, Mushrooms And Cabbage;45910;noodle;IDGFSTI0000008d-45
IDGFSTI0000008d;Bakmi GM - Sunda;chinese,fried rice,noodles;https://food.grab.com/id/en/restaurant/bakmi-gm-sunda-delivery/IDGFSTI0000008d?;noodles,chicken,rice;Bakmi Ayam Cah Cabai;Boiled Noodles With Chicken Meat Cooked With Gm'S Signature Chili Sauce And Pieces Of Green Chilies And Red Chilies;38182;noodle;IDGFSTI0000008d-46
IDGFSTI0000008d;Bakmi GM - Sunda;chinese,fried rice,noodles;https://food.grab.com/id/en/restaurant/bakmi-gm-sunda-delivery/IDGFSTI0000008d?;noodles,chicken,rice;Only Noodles;Boiled Noodles With Gm Seasoning And Served With Chicken Gravy;25000;noodle;IDGFSTI0000008d-47
IDGFSTI0000008d;Bakmi GM - Sunda;chinese,fried rice,noodles;https://food.grab.com/id/en/restaurant/bakmi-gm-sunda-delivery/IDGFSTI0000008d?;noodles,chicken,rice;Yi Fu Mie Ni;Dried Fried Noodles That Are Poured With Vegetables Cooked With Chicken, Shrimp;40455;noodle;IDGFSTI0000008d-48
IDGFSTI0000008d;Bakmi GM - Sunda;chinese,fried rice,noodles;https://food.grab.com/id/en/restaurant/bakmi-gm-sunda-delivery/IDGFSTI0000008d?;noodles,chicken,rice;Yi Fu Mie Ni Ayam Cah Cabai;Dry Fried Noodles Cooked With Chicken Meat Cooked With Gm'S Signature Chili Sauce And Pieces Of Green Chilies And Red Chilies;40455;noodle;IDGFSTI0000008d-49
IDGFSTI0000008d;Bakmi GM - Sunda;chinese,fried rice,noodles;https://food.grab.com/id/en/restaurant/bakmi-gm-sunda-delivery/IDGFSTI0000008d?;noodles,chicken,rice;Butter Fried Chicken Rice;White Rice With Crispy And Juicy Fried Chicken Combined With Special Butter Sauce Of Bakmi Gm Sweet And Tasty;44546;rice;IDGFSTI0000008d-50
IDGFSTI0000008d;Bakmi GM - Sunda;chinese,fried rice,noodles;https://food.grab.com/id/en/restaurant/bakmi-gm-sunda-delivery/IDGFSTI0000008d?;noodles,chicken,rice;Young Corn Cah Chicken Rice;Rice With Young Corn Filling, Carrots, Chicken, Sliced Chilies, And Scallions;26364;rice;IDGFSTI0000008d-51
IDGFSTI0000008d;Bakmi GM - Sunda;chinese,fried rice,noodles;https://food.grab.com/id/en/restaurant/bakmi-gm-sunda-delivery/IDGFSTI0000008d?;noodles,chicken,rice;Sauteed Chicken Rice;Spicy Minced Chicken Rice Sauteed Basil With A Sprinkling Of Green Onions;26364;rice;IDGFSTI0000008d-52
IDGFSTI0000008d;Bakmi GM - Sunda;chinese,fried rice,noodles;https://food.grab.com/id/en/restaurant/bakmi-gm-sunda-delivery/IDGFSTI0000008d?;noodles,chicken,rice;Gm Chicken Rice;White Rice With Chicken And Mushroom Topping Gm Special Sauce, Gravy, Please Select The Following Add-Ons To Complete This Menu: Meatballs, Boiled Dumplings, Fried Dumplings, Shrimp Dumplings;39091;rice;IDGFSTI0000008d-53
IDGFSTI0000008d;Bakmi GM - Sunda;chinese,fried rice,noodles;https://food.grab.com/id/en/restaurant/bakmi-gm-sunda-delivery/IDGFSTI0000008d?;noodles,chicken,rice;Char Grilled Chicken Fried Rice;Fried Rice With Char Grilled Chicken, Eggs And A Sprinkling Of Green Onions;46365;rice;IDGFSTI0000008d-54
IDGFSTI0000008d;Bakmi GM - Sunda;chinese,fried rice,noodles;https://food.grab.com/id/en/restaurant/bakmi-gm-sunda-delivery/IDGFSTI0000008d?;noodles,chicken,rice;Char Grilled Chicken Rice;The Rice Is Combined With Grilled Chicken And Char Sauce, Served With A Special Savory Savory Sauce;32728;rice;IDGFSTI0000008d-55
