restaurantId;restaurantName;restaurantCuisine;restaurantLink;restaurantTags;menuName;menuDescription;menuPrice;menuSections;menuId
6-C6BCUEEDGUUXN6;TOMORO COFFEE - Cideng;coffee;https://food.grab.com/id/en/restaurant/tomoro-coffee-cideng-delivery/6-C6BCUEEDGUUXN6?;coffee,beverages,bakery & cake;Strawberry Americano;A Blend Of Espresso From Tomyoro Blend And Real Strawberry Puree, Produces A Refreshing Sweet Taste.;24000;fruitie series;6-C6BCUEEDGUUXN6-77
6-C6BCUEEDGUUXN6;TOMORO COFFEE - Cideng;coffee;https://food.grab.com/id/en/restaurant/tomoro-coffee-cideng-delivery/6-C6BCUEEDGUUXN6?;coffee,beverages,bakery & cake;Strawberry Jasmine Tea;A Perfect Combination Of Sweet Taste From Strawberry Original And Fragrant From Jasmie Green Tea, Produce A Refreshing Taste.;24000;fruitie series;6-C6BCUEEDGUUXN6-78
6-C6BCUEEDGUUXN6;TOMORO COFFEE - Cideng;coffee;https://food.grab.com/id/en/restaurant/tomoro-coffee-cideng-delivery/6-C6BCUEEDGUUXN6?;coffee,beverages,bakery & cake;Strawberry Coconut Frappe;The Combination Of Real Coconut Milk Which Is Blended With Ice, Added A Sweet Taste Of The Original Strawberry Puree, Produces A Refreshing Taste. Whip Cream On The Picture Not Including.;30000;fruitie series;6-C6BCUEEDGUUXN6-79
6-C6BCUEEDGUUXN6;TOMORO COFFEE - Cideng;coffee;https://food.grab.com/id/en/restaurant/tomoro-coffee-cideng-delivery/6-C6BCUEEDGUUXN6?;coffee,beverages,bakery & cake;Strawberry Jasmine Smoothie;A Blend Of Green Tea Blends Blended With Real Strawberry Puree, Produces A Refreshing Drink.Whipped Cream In The Picture Not Including.;34000;fruitie series;6-C6BCUEEDGUUXN6-80
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Sup Tom Yam;Special Spicy And Soup;49500;today's offer,main dish;IDGFSTI00001sqo-0
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Sapo Tofu;Chinese Indonesian Tofu Dish With Chicken And Seafood;49500;today's offer,main dish;IDGFSTI00001sqo-1
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Fragrant Spiced Chicken Rice;Savory Indonesian Spicy Sauceed Chicken Served With Rice Options;51300;today's offer,main dish;IDGFSTI00001sqo-2
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Spaghetti Prawn Aglio Olio;Spaghetti, Prawns, Black Olives, Green Peppers With Parmesan Cheese;59400;today's offer,main dish;IDGFSTI00001sqo-3
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Oriental Fried Rice;Oriental Fried Rice With Chicken Lapciong And Fluffy Egg;61065;today's offer,main dish;IDGFSTI00001sqo-4
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Spaghetti Chicken Aglio Olio;Spaghetti, Garlic, Chicken Fillet, Olive Oil;66600;today's offer,main dish;IDGFSTI00001sqo-5
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Spaghetti Fried Chicken Sambal Matah;Spaghetti With Fried Chicken And Classic Indonesian Sambal Matah;66600;today's offer,main dish;IDGFSTI00001sqo-6
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Spaghetti Bolognese;Spaghetti, Bolognese Sauce;66600;today's offer,main dish;IDGFSTI00001sqo-7
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Ayam Geprek;Crushed Fried Chicken, Sambal Terasi, Rice;56700;today's offer,main dish;IDGFSTI00001sqo-8
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Gochujang Fried Chicken;Chicken Breast Covered With Korean Sweet Spicy Sauce Gochujang, Scrambled Eggs;62100;today's offer,main dish;IDGFSTI00001sqo-9
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Chicken Mushroom;Chicken Breast, Mushroom, Vegetables On Savory Thick And Sweet Sauce Over Rice;56700;today's offer,main dish;IDGFSTI00001sqo-10
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;5 Bundle Kopi Susu Aren Medium;5 Regular Palm Sugar Coffee (16Oz);122400;today's offer,bundle kopi susu aren;IDGFSTI00001sqo-11
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Nasi Goreng Seafood;Fried Rice, Calamari, Shrimp, Fish, Sunny Side Up;66600;today's offer,main dish;IDGFSTI00001sqo-12
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;3 Bundle Kopi Susu Aren Medium;2 Regular Palm Sugar Coffee (16Oz);73100;today's offer,bundle kopi susu aren;IDGFSTI00001sqo-13
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Nasi Goreng Satay;Fried Rice, Chicken Satay, Vegetables, Sunny Side Up;59400;today's offer,main dish;IDGFSTI00001sqo-14
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Curry Katsu Don;Chicken Katsu, Vegetable, Japanese Cury, Rice;69300;today's offer,main dish;IDGFSTI00001sqo-15
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Katsudon;Chicken Katsu, Egg Chiffon, Teriyaki Sauce, Rice;66600;today's offer,main dish;IDGFSTI00001sqo-16
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Fish And Chips;Deep Fried Fish Fillet, French Fries, Tartar Sauce;70200;today's offer,main dish;IDGFSTI00001sqo-17
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;3 Bundle Kopi Susu Aren Regular;3 Regular Palm Sugar Coffee (12Oz);61200;today's offer,bundle kopi susu aren;IDGFSTI00001sqo-18
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Chicken Gordon Bleu;Chicken Breast Stuffed Ham And Cheese With French Fries;70200;today's offer,main dish;IDGFSTI00001sqo-19
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;5 Bundle Kopi Susu Aren Regular;5 Regular Palm Sugar Coffee (12Oz);102000;today's offer,bundle kopi susu aren;IDGFSTI00001sqo-20
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Coffee Mocha 1 Liter;1 Liter - Special Price;99000;today's offer,bottled 1 l;IDGFSTI00001sqo-21
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Coffee Latte Premium ( Arabica ) - 1 Liter;1 Liter - Special Price;85500;today's offer,bottled 1 l;IDGFSTI00001sqo-22
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Rum Coffee - 1 Liter;1 Liter - Special Price;99000;today's offer,bottled 1 l;IDGFSTI00001sqo-23
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Caramel Coffee - 1 Liter;1 Liter - Special Price;99000;today's offer,bottled 1 l;IDGFSTI00001sqo-24
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Kopi Susu Aren - 1 Liter;1 Liter - Special Price;85500;today's offer,bottled 1 l;IDGFSTI00001sqo-25
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Hazelnut Coffee - 1 Liter;1 Liter - Special Price;99000;today's offer,bottled 1 l;IDGFSTI00001sqo-26
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Chocolate - 1 Liter;1 Liter - Special Price;94500;today's offer,bottled 1 l;IDGFSTI00001sqo-27
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Arabica Flores Uwu;100Gr Original Cassava Coffee Seeds And 200Gr Of Uwu Flores Are The Type Of Coffee Seeds Of Arabica Which Has Been Sprinkled With A Fragrant Aromatic Aromatic. This Coffee Is Appetizing With A Sweet And Cooked Taste.;76000;coffee beans;IDGFSTI00001sqo-28
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Brazil Cerrado;100Gr Original Cassava Coffee Beans, 200Gr, And 500Gr. Nutrill Cerado Is A Seed Coffee Type Of Arabica Coffee That Has Been Sautéed With A Fragrant Sprinkling Of Roa Seeds. This Is Mouthwatering To The End Of Chocolate And Chocolate Flavor.;62000;coffee beans;IDGFSTI00001sqo-29
IDGFSTI00001sqo;Workroom Coffee - Cikini;coffee;https://food.grab.com/id/en/restaurant/workroom-coffee-cikini-delivery/IDGFSTI00001sqo?;coffee,beverages,chicken;Colombia Supremo;100Gr Original Cassava Coffee Beans, 250Gr, And 500Gr. Colombia Is A Seed Of Coffee The Types Of Arabica Which Have Been Sautéed Withbri Medium Roa Seeds. This Coffee Is Using A Cherry Taste, Like Comments And Chocolate Fruit;63000;coffee beans;IDGFSTI00001sqo-30
