restaurantId;restaurantName;restaurantCuisine;restaurantLink;restaurantTags;menuName;menuDescription;menuPrice;menuSections;menuId
6-C3AARYLATTC1CN;Dailybox - Raden Saleh;chinese;https://food.grab.com/id/en/restaurant/dailybox-raden-saleh-delivery/6-C3AARYLATTC1CN?;beef,chicken,indonesian;Nasi Cumi Tinorangsak By Chef Juna ✨;Enjoy The Special Chef Juna Squid Menu Covered With People, Eaten With Warm White Rice And Cucumber.;47727;menu chef juna;6-C3AARYLATTC1CN-44
6-C3AARYLATTC1CN;Dailybox - Raden Saleh;chinese;https://food.grab.com/id/en/restaurant/dailybox-raden-saleh-delivery/6-C3AARYLATTC1CN?;beef,chicken,indonesian;Set Box Seafood;Enjoy Your Meal, 1 Premium Box Seafood Plus Sliced Balado Potatoes, Stir-Fried Corn Beans, And Sunny Side Up Eggs.;63636;set box;6-C3AARYLATTC1CN-45
6-C3AARYLATTC1CN;Dailybox - Raden Saleh;chinese;https://food.grab.com/id/en/restaurant/dailybox-raden-saleh-delivery/6-C3AARYLATTC1CN?;beef,chicken,indonesian;Set Box Beef;Enjoy Eating 1 Premium Box Of Beef Plus Sliced Balado Potatoes, Stir-Fried Corn Beans, And Sunny Side Up Eggs.;65909;set box;6-C3AARYLATTC1CN-46
6-C3AARYLATTC1CN;Dailybox - Raden Saleh;chinese;https://food.grab.com/id/en/restaurant/dailybox-raden-saleh-delivery/6-C3AARYLATTC1CN?;beef,chicken,indonesian;Set Box Chicken;Enjoy Eating 1 Premium Box Of Chicken Plus Sliced Balado Potatoes, Stir-Fried Corn Beans, And Sunny Side Up Eggs.;60000;set box;6-C3AARYLATTC1CN-47
6-C3AARYLATTC1CN;Dailybox - Raden Saleh;chinese;https://food.grab.com/id/en/restaurant/dailybox-raden-saleh-delivery/6-C3AARYLATTC1CN?;beef,chicken,indonesian;Sosiji Tokpokki (Chicken Sausage + Topokki);Enjoy Eating Watermeang Tokpokki And Sausage Covered With Gochujang Sauce. Spicy And Savory Taste Makes It More Enthusiastic!;31818;daily bites;6-C3AARYLATTC1CN-48
6-C3AARYLATTC1CN;Dailybox - Raden Saleh;chinese;https://food.grab.com/id/en/restaurant/dailybox-raden-saleh-delivery/6-C3AARYLATTC1CN?;beef,chicken,indonesian;Tak-Ko-Gi Tokpokki (Chicken Popcorn + Toppoki);Enjoy Eating Watermeang Pieces Of Chicken Popcorn And Sausage Covered With Gochujang Sauce. Spicy And Savory Taste Makes It More Enthusiasm!;36364;daily bites;6-C3AARYLATTC1CN-49
6-C3AARYLATTC1CN;Dailybox - Raden Saleh;chinese;https://food.grab.com/id/en/restaurant/dailybox-raden-saleh-delivery/6-C3AARYLATTC1CN?;beef,chicken,indonesian;Butter Soy Chicken Bowl;Good Luck, A Bowl Of Chicken Pieces Covered With Butter Soy Sauce, Accompanied By Chicken Sausage And Eaten With Warm White Rice.;24545;murmer bowl;6-C3AARYLATTC1CN-50
6-C3AARYLATTC1CN;Dailybox - Raden Saleh;chinese;https://food.grab.com/id/en/restaurant/dailybox-raden-saleh-delivery/6-C3AARYLATTC1CN?;beef,chicken,indonesian;Gochujang Chicken Bowl;Enjoy Eating Watermelon, Gochujang Sauce With The Addition Of Chicken Sausage Which Is Eaten With Warm White Rice.;24545;murmer bowl;6-C3AARYLATTC1CN-51
6-C3AARYLATTC1CN;Dailybox - Raden Saleh;chinese;https://food.grab.com/id/en/restaurant/dailybox-raden-saleh-delivery/6-C3AARYLATTC1CN?;beef,chicken,indonesian;Sparta Bowl;Enjoy The Nasi Lemak Consisting Of 2 Pieces Of Chicken, Accompanied By Omelet By Mentai Sauce And Eaten With Warm White Rice.;24545;murmer bowl;6-C3AARYLATTC1CN-52
6-C3AARYLATTC1CN;Dailybox - Raden Saleh;chinese;https://food.grab.com/id/en/restaurant/dailybox-raden-saleh-delivery/6-C3AARYLATTC1CN?;beef,chicken,indonesian;Karaage Mentaiko Bowl;Enjoy Eating A Bowl Of Chicken Karaage And Chicken Sausage Covered In Mentai Sauce, Eaten With Warm White Rice.;24545;murmer bowl;6-C3AARYLATTC1CN-53
