restaurantId;restaurantName;restaurantCuisine;restaurantLink;restaurantTags;menuName;menuDescription;menuPrice;menuSections;menuId
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Fried Cakue Filled With Chicken Shrimp;;31364;dimsum fried;IDGFSTI000022aw-124
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Sesame Bread Fried Shrimp;;31364;dimsum fried;IDGFSTI000022aw-125
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Onde Onde Telur Asin;;30818;dimsum fried;IDGFSTI000022aw-126
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Onde Onde Wijen Hitam;;30818;dimsum fried;IDGFSTI000022aw-127
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Bapao Ayam Chasiu;;30818;dimsum pao;IDGFSTI000022aw-128
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Salted Egg Bapao;;30818;dimsum pao;IDGFSTI000022aw-129
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Bapao Wijen Hitam;;30818;dimsum pao;IDGFSTI000022aw-130
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Bapao Custard;;30818;dimsum pao;IDGFSTI000022aw-131
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Shrimp Dumpling Soup;;44091;other dimsum;IDGFSTI000022aw-132
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Cheong Fun Shrimp;;31364;other dimsum;IDGFSTI000022aw-133
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Cheong Fun Ayam Chasiu;;30818;other dimsum;IDGFSTI000022aw-134
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Cheong Fun Polos;;25000;other dimsum;IDGFSTI000022aw-135
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Chocolate Pudding;;31364;dessert;IDGFSTI000022aw-136
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Peach Gum Singapura;;31364;dessert;IDGFSTI000022aw-137
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Pudding Almond;;31364;dessert;IDGFSTI000022aw-138
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Mango And Pomllo Orange;;31364;dessert;IDGFSTI000022aw-139
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Lemongrass Jelly;;31364;dessert;IDGFSTI000022aw-140
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Pudding Mangga;;31364;dessert;IDGFSTI000022aw-141
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Hainan Boiled Chicken 1/2 Tail;;75000;special menu;IDGFSTI000022aw-142
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;1 Hainan Boiled Chicken;;127273;special menu;IDGFSTI000022aw-143
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Ayam Chasiu;;62273;special menu;IDGFSTI000022aw-144
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Kuah Sapi Sengkel;;100000;special menu;IDGFSTI000022aw-145
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Roasted Duck 1/2 Tail;;160000;special menu;IDGFSTI000022aw-146
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Roasted Duck 1 Tail;;295000;special menu;IDGFSTI000022aw-147
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Soya Chicken 1/2 Tail;;80000;special menu;IDGFSTI000022aw-148
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Chicken Soya 1 Tail;;130000;special menu;IDGFSTI000022aw-149
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;White Rice;;12727;side order;IDGFSTI000022aw-150
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Hainan Rice;;14545;side order;IDGFSTI000022aw-151
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Cakue;;13636;side order;IDGFSTI000022aw-152
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Ginseng Tea With Goji Berry;;47727;beverages;IDGFSTI000022aw-153
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Honey Tea With Goji Berry And Lemon;;47727;beverages;IDGFSTI000022aw-154
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Teh Jasmine;;29545;beverages;IDGFSTI000022aw-155
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Chrysanthemum Flower Tea With Goji Berry;;37273;beverages;IDGFSTI000022aw-156
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Chinese Tea-Olong;;29545;beverages;IDGFSTI000022aw-157
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Chinese Tea-Jasmine;;29545;beverages;IDGFSTI000022aw-158
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Chinese Tea-Chrysanthemum;;29545;beverages;IDGFSTI000022aw-159
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Es Teh;;13636;beverages;IDGFSTI000022aw-160
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Es Jeruk;;22273;beverages;IDGFSTI000022aw-161
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Teh Hangat;;13636;beverages;IDGFSTI000022aw-162
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Air Mineral;;13636;beverages;IDGFSTI000022aw-163
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Jus Melon;;23182;beverages;IDGFSTI000022aw-164
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Watermelon Juice;;23182;beverages;IDGFSTI000022aw-165
IDGFSTI000022aw;Ta Wan (大碗) - Harmonie Exchange;fried rice;https://food.grab.com/id/en/restaurant/ta-wan-%E5%A4%A7%E7%A2%97-harmonie-exchange-delivery/IDGFSTI000022aw?;halal certified,rice,chinese,chicken;Teabotol Sosro Box;;17000;minuman;IDGFSTI000022aw-166
