restaurantId;restaurantName;restaurantCuisine;restaurantLink;restaurantTags;menuName;menuDescription;menuPrice;menuSections;menuId
6-C6AJCB21AY23ET;Pukis & Martabak Kota Baru - Pecenongan;bakery cake;https://food.grab.com/id/en/restaurant/pukis-martabak-kota-baru-pecenongan-delivery/6-C6AJCB21AY23ET?;bakery & cake,martabak,snack;Sesame Nut Chocolate Martabak;Sweet Martabak With Sesame Chocolate Bean Filling;71500;martabak manis;6-C6AJCB21AY23ET-19
6-C6AJCB21AY23ET;Pukis & Martabak Kota Baru - Pecenongan;bakery cake;https://food.grab.com/id/en/restaurant/pukis-martabak-kota-baru-pecenongan-delivery/6-C6AJCB21AY23ET?;bakery & cake,martabak,snack;Cheese Martabak;Sweet Martabak With Cheese Filling;78000;martabak manis;6-C6AJCB21AY23ET-20
6-C6AJCB21AY23ET;Pukis & Martabak Kota Baru - Pecenongan;bakery cake;https://food.grab.com/id/en/restaurant/pukis-martabak-kota-baru-pecenongan-delivery/6-C6AJCB21AY23ET?;bakery & cake,martabak,snack;Chocolate Cheese Martabak;Sweet Martabak Filled With Cheese And Chocolate Filling;84500;martabak manis;6-C6AJCB21AY23ET-21
6-C6AJCB21AY23ET;Pukis & Martabak Kota Baru - Pecenongan;bakery cake;https://food.grab.com/id/en/restaurant/pukis-martabak-kota-baru-pecenongan-delivery/6-C6AJCB21AY23ET?;bakery & cake,martabak,snack;Peanut Chocolate Cheese Martabak;Sweet Martabak Filled With Cheese, Chocolate And Peanuts;70000;martabak manis;6-C6AJCB21AY23ET-22
6-C6AJCB21AY23ET;Pukis & Martabak Kota Baru - Pecenongan;bakery cake;https://food.grab.com/id/en/restaurant/pukis-martabak-kota-baru-pecenongan-delivery/6-C6AJCB21AY23ET?;bakery & cake,martabak,snack;Sesame Nut Cheese Chocolate Martabak;Sweet Martabak With Sesame Chocolate Cheese Filling;91000;martabak manis;6-C6AJCB21AY23ET-23
6-C6AJCB21AY23ET;Pukis & Martabak Kota Baru - Pecenongan;bakery cake;https://food.grab.com/id/en/restaurant/pukis-martabak-kota-baru-pecenongan-delivery/6-C6AJCB21AY23ET?;bakery & cake,martabak,snack;Martabak 1/2 Cheese 1/2 Chocolate;Sweet Martabak Filled With 1/2 Cheese And 1/2 Chocolate;71500;martabak manis;6-C6AJCB21AY23ET-24
6-C6AJCB21AY23ET;Pukis & Martabak Kota Baru - Pecenongan;bakery cake;https://food.grab.com/id/en/restaurant/pukis-martabak-kota-baru-pecenongan-delivery/6-C6AJCB21AY23ET?;bakery & cake,martabak,snack;Martabak 1/2 Cheese 1/2 Chocolate Cheese;Sweet Martabak Filled With 1/2 Cheese And 1/2 Cheese Chocolate;65000;martabak manis;6-C6AJCB21AY23ET-25
6-C6AJCB21AY23ET;Pukis & Martabak Kota Baru - Pecenongan;bakery cake;https://food.grab.com/id/en/restaurant/pukis-martabak-kota-baru-pecenongan-delivery/6-C6AJCB21AY23ET?;bakery & cake,martabak,snack;Martabak 1/2 Cheese 1/2 Chocolate Sesame Nuts;Sweet Martabak Filled With 1/2 Cheese And 1/2 Sesame Bean Chocolate;84500;martabak manis;6-C6AJCB21AY23ET-26
6-C6AJCB21AY23ET;Pukis & Martabak Kota Baru - Pecenongan;bakery cake;https://food.grab.com/id/en/restaurant/pukis-martabak-kota-baru-pecenongan-delivery/6-C6AJCB21AY23ET?;bakery & cake,martabak,snack;Martabak 1/2 Cheese 1/2 Chocolate Sesame Nut Cheese;Sweet Martabak Filled With 1/2 Cheese And 1/2 Sesame Peanut Cheese Chocolate;84500;martabak manis;6-C6AJCB21AY23ET-27
6-C3XBGETAGUJ3CN;Siliwangi Bolu Kukus - Stasiun Tanah Abang;bakery cake;https://food.grab.com/id/en/restaurant/siliwangi-bolu-kukus-stasiun-tanah-abang-delivery/6-C3XBGETAGUJ3CN?;bakery & cake;Mbk - Honey Jackfruit;With Honey Jackfruit Variant From Steamed Bakpia Otak With Sponge Special Soft Jackfruit Of Honey Plus With Filling;39000;steamed mataram bakpia;6-C3XBGETAGUJ3CN-0
6-C3XBGETAGUJ3CN;Siliwangi Bolu Kukus - Stasiun Tanah Abang;bakery cake;https://food.grab.com/id/en/restaurant/siliwangi-bolu-kukus-stasiun-tanah-abang-delivery/6-C3XBGETAGUJ3CN?;bakery & cake;Mango Arumanis Drink;With A Variety Of Original Mangoes From Steamed Bakpia Otak With Sponge;39000;steamed mataram bakpia;6-C3XBGETAGUJ3CN-1
6-C3XBGETAGUJ3CN;Siliwangi Bolu Kukus - Stasiun Tanah Abang;bakery cake;https://food.grab.com/id/en/restaurant/siliwangi-bolu-kukus-stasiun-tanah-abang-delivery/6-C3XBGETAGUJ3CN?;bakery & cake;Mbk - Tiramisu Crepe;With Tiramisu Variant From Matah Steamed Bakpia With Soft Flavored Sponge Tiramisu Filled With Cucumber Tiramisu Filling Dense Inside.;39000;steamed mataram bakpia;6-C3XBGETAGUJ3CN-2
