restaurantId;restaurantName;restaurantCuisine;restaurantLink;restaurantTags;menuName;menuDescription;menuPrice;menuSections;menuId
6-C2BWLJ6ULEJCV6;Mangkokku Rice Bowl - Mid Point;japanese;https://food.grab.com/id/en/restaurant/mangkokku-rice-bowl-mid-point-delivery/6-C2BWLJ6ULEJCV6?;japanese,chicken,rice;Onion Chili Sauce;;10000;ala carte (lauk aja);6-C2BWLJ6ULEJCV6-48
6-C2BWLJ6ULEJCV6;Mangkokku Rice Bowl - Mid Point;japanese;https://food.grab.com/id/en/restaurant/mangkokku-rice-bowl-mid-point-delivery/6-C2BWLJ6ULEJCV6?;japanese,chicken,rice;Burger Slice;;10909;ala carte (lauk aja);6-C2BWLJ6ULEJCV6-49
6-C2BWLJ6ULEJCV6;Mangkokku Rice Bowl - Mid Point;japanese;https://food.grab.com/id/en/restaurant/mangkokku-rice-bowl-mid-point-delivery/6-C2BWLJ6ULEJCV6?;japanese,chicken,rice;Mineral Water;;10909;drink;6-C2BWLJ6ULEJCV6-50
6-C2BWLJ6ULEJCV6;Mangkokku Rice Bowl - Mid Point;japanese;https://food.grab.com/id/en/restaurant/mangkokku-rice-bowl-mid-point-delivery/6-C2BWLJ6ULEJCV6?;japanese,chicken,rice;Mangkokku Speech;Write Your Order With Special Person;4545;mixed vegetables;6-C2BWLJ6ULEJCV6-51
6-C2BWLJ6ULEJCV6;Mangkokku Rice Bowl - Mid Point;japanese;https://food.grab.com/id/en/restaurant/mangkokku-rice-bowl-mid-point-delivery/6-C2BWLJ6ULEJCV6?;japanese,chicken,rice;Nasi Campur Crispy;Nasi pulen dengan campuran kulit crispy, tahu crispy, telur ceplok setengah matang dan sambal ijo atau sambal korek;45364;puedes poll;6-C2BWLJ6ULEJCV6-52
6-C2BWLJ6ULEJCV6;Mangkokku Rice Bowl - Mid Point;japanese;https://food.grab.com/id/en/restaurant/mangkokku-rice-bowl-mid-point-delivery/6-C2BWLJ6ULEJCV6?;japanese,chicken,rice;Beef With Sambal Korek Bawang;Nasi pulen,irisan daging US dan sambal korek;66273;puedes poll;6-C2BWLJ6ULEJCV6-53
6-C2BWLJ6ULEJCV6;Mangkokku Rice Bowl - Mid Point;japanese;https://food.grab.com/id/en/restaurant/mangkokku-rice-bowl-mid-point-delivery/6-C2BWLJ6ULEJCV6?;japanese,chicken,rice;Fried Chicken With Sambal korek;Nasi pulen, ayam tepung gurih, berbalur dengan sambal korek bawang dan telur ceplok setengah matang;59909;puedes poll;6-C2BWLJ6ULEJCV6-54
6-C3NFJLADJATZWA;BEEF GYU By Asap Group - Kebon Kelapa;japanese;https://food.grab.com/id/en/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?;chicken,beef,beverages;Fukuoka Chicken Karage Cury Rice;;48500;today's offer,favorite menu;6-C3NFJLADJATZWA-0
6-C3NFJLADJATZWA;BEEF GYU By Asap Group - Kebon Kelapa;japanese;https://food.grab.com/id/en/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?;chicken,beef,beverages;Japanese Chicken Katsu Cury Rice;;48500;today's offer,favorite menu;6-C3NFJLADJATZWA-1
6-C3NFJLADJATZWA;BEEF GYU By Asap Group - Kebon Kelapa;japanese;https://food.grab.com/id/en/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?;chicken,beef,beverages;Beef Gyu Aburi;New Comers With Beef 100% Ori;46500;today's offer,#grabbundleoffers,main course;6-C3NFJLADJATZWA-2
6-C3NFJLADJATZWA;BEEF GYU By Asap Group - Kebon Kelapa;japanese;https://food.grab.com/id/en/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?;chicken,beef,beverages;Beef Gyu Blackpaper;Freshly Ground Blackpaper Sauce;48888;today's offer,main course;6-C3NFJLADJATZWA-3
6-C3NFJLADJATZWA;BEEF GYU By Asap Group - Kebon Kelapa;japanese;https://food.grab.com/id/en/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?;chicken,beef,beverages;Chicken Katsudon Geprek;;35000;today's offer,main course;6-C3NFJLADJATZWA-4
6-C3NFJLADJATZWA;BEEF GYU By Asap Group - Kebon Kelapa;japanese;https://food.grab.com/id/en/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?;chicken,beef,beverages;Aburi Beef Fried Rice;;47777;today's offer,#grabbundleoffers,fried rice;6-C3NFJLADJATZWA-5
6-C3NFJLADJATZWA;BEEF GYU By Asap Group - Kebon Kelapa;japanese;https://food.grab.com/id/en/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?;chicken,beef,beverages;Yakiniku Beef Fried Rice;;49000;today's offer,fried rice;6-C3NFJLADJATZWA-6
6-C3NFJLADJATZWA;BEEF GYU By Asap Group - Kebon Kelapa;japanese;https://food.grab.com/id/en/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?;chicken,beef,beverages;Dimsum Rambutan (Goreng) 5Pcs;;27777;today's offer,extra;6-C3NFJLADJATZWA-7
6-C3NFJLADJATZWA;BEEF GYU By Asap Group - Kebon Kelapa;japanese;https://food.grab.com/id/en/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?;chicken,beef,beverages;Dimsum Special 5Pcs;;39000;today's offer,extra;6-C3NFJLADJATZWA-8
6-C3NFJLADJATZWA;BEEF GYU By Asap Group - Kebon Kelapa;japanese;https://food.grab.com/id/en/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?;chicken,beef,beverages;Japanese Chicken Katsu Curry Rice;Get Extra Discounts For More Saving, Buy This Menu Using The Promo Code Hemat80G Hemat30G;80000;#grabbundleoffers;6-C3NFJLADJATZWA-9
6-C3NFJLADJATZWA;BEEF GYU By Asap Group - Kebon Kelapa;japanese;https://food.grab.com/id/en/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?;chicken,beef,beverages;Beef Smokey Fried Rice;Get Extra Discounts For More Saving, Buy This Menu Using The Promo Code Hemat80G Hemat30G;58900;#grabbundleoffers,favorite menu;6-C3NFJLADJATZWA-10
6-C3NFJLADJATZWA;BEEF GYU By Asap Group - Kebon Kelapa;japanese;https://food.grab.com/id/en/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?;chicken,beef,beverages;Beef Gyu Smokey;;54000;favorite menu;6-C3NFJLADJATZWA-11
6-C3NFJLADJATZWA;BEEF GYU By Asap Group - Kebon Kelapa;japanese;https://food.grab.com/id/en/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?;chicken,beef,beverages;Beef Gyu Original;Our Signature With 100% Us Beef;46000;main course;6-C3NFJLADJATZWA-12
6-C3NFJLADJATZWA;BEEF GYU By Asap Group - Kebon Kelapa;japanese;https://food.grab.com/id/en/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?;chicken,beef,beverages;Beef Gyu Yakiniku;Secret Recipe Yakiniku With Our Be;49000;main course;6-C3NFJLADJATZWA-13
