restaurantId;restaurantName;restaurantCuisine;restaurantLink;restaurantTags;menuName;menuDescription;menuPrice;menuSections;menuId
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Anchovies Padang Rice Bowl;Rice, Doused Fish, Vegetables, Cucumber And Sambal Packaged In Paper Bowl Packaging Into A More Practical;39015;today's offer,rice bowl padang;6-C3MGNLAXAXVANE-12
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Rice Bowl Padang Ayam;Rice, Chicken, Vegetables, Cucumber And Sambal Packed In Paper Bowl Packaging Into A More Practical;39015;today's offer,rice bowl padang;6-C3MGNLAXAXVANE-13
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Rice Bowl Padang Daging;Rice, Meat, Vegetables, Cucumber And Sambal Packed In Paper Bowl Packaging Into A More Practical;39015;today's offer,rice bowl padang;6-C3MGNLAXAXVANE-14
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Chicken Padang Rice Box;Rice In A Box With A Choice Of Chicken Side Dishes, Curry Vegetables, Potato Balado, Cassava Leaves, Cucumber, Chili Sauce And Fruit, As Well As Cutlery;50150;today's offer,padang rice box;6-C3MGNLAXAXVANE-15
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Rice Box Padang Meat;Rice In A Box With A Choice Of Side Dishes Of Meat, Curry Vegetables, Potato Balado, Cassava Leaves, Cucumber, Chili Sauce And Fruit, Cutlery;50150;today's offer,padang rice box;6-C3MGNLAXAXVANE-16
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Fish Padang Rice Box;Rice In A Box With A Choice Of Fish Side Dishes, Curry Vegetables, Potato Balado, Cassava Leaves, Cucumber, Chili Sauce And Fruit, Cutlery;50150;today's offer,padang rice box;6-C3MGNLAXAXVANE-17
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Sultan Padang Rice Box;Rice In A Box With A Mini Box Of 2 Side Dishes Of Choices, Curry Vegetables, Potato Balado, Cassava Leaves, Cucumber, Chili Sauce And Fruit, Egg Cutlery;10965;today's offer,padang rice box;6-C3MGNLAXAXVANE-18
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Morning Padang Rice 2 Pack;2 Portions Of Nasi Rames Completed With A Choice Of Side Dishes;78115;today's offer,happy hour;6-C3MGNLAXAXVANE-19
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Lunch Padang Rice 2 Pack;2 Portions Of Nasi Rames Completed With A Choice Of Side Dishes;78115;today's offer,happy hour;6-C3MGNLAXAXVANE-20
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Night Padang Rice 2 Pack;2 Portions Of Nasi Rames Completed With A Choice Of Side Dishes;78115;today's offer,happy hour;6-C3MGNLAXAXVANE-21
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Rendang Fried Rice;Fried Rice Made From Basmati Rice And Special Rendang Seasoning Of Minang;41650;today's offer,padang fried rice;6-C3MGNLAXAXVANE-22
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Knuckle Fried Rice;Fried Rice Made From Basmati Rice And Psm'S Special Special Beef Gravel;41650;today's offer,padang fried rice;6-C3MGNLAXAXVANE-23
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Chicken Fried Rice;Fried Rice Made From Basmati Rice And Chicken;41650;today's offer,padang fried rice;6-C3MGNLAXAXVANE-24
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Jerky Fried Rice;Fried Rice Made From Basmati Rice And Psm'S Special Beef Jerky;41650;today's offer,padang fried rice;6-C3MGNLAXAXVANE-25
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;2 Rice With Padang Sauce;You Can Choose Fish/Chicken;91800;#independence promotion;6-C3MGNLAXAXVANE-26
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Burito Padang Rendang;Wheat Tortillas, Rice, Green Mix, Rendang Meat, Cucumber, Tomato, Chili Sauce;49000;special menu;6-C3MGNLAXAXVANE-27
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Rendang Salad;Mix Green, Beef Rendang, Cucumber, Tomato, Rendang Seasoning;49000;special menu;6-C3MGNLAXAXVANE-28
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Chicken Salad;Mix Green,Chicken,Timun,Tomat Cherry, Dressing;49000;special menu;6-C3MGNLAXAXVANE-29
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Sop Buntut;Oxtail Cut With A Mixture Of Vegetables Combined With Indonesian Spice Broth;99000;special menu;6-C3MGNLAXAXVANE-30
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Sop Iga;Short Ribs With Mixed Vegetables Combined With In Indonesian Spice Broth;79000;special menu;6-C3MGNLAXAXVANE-31
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Menu Ayam;Per Piece;31920;main side dish;6-C3MGNLAXAXVANE-32
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Menu Daging;Per Piece;32920;main side dish;6-C3MGNLAXAXVANE-33
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Fish Menu;Per Piece;31920;main side dish;6-C3MGNLAXAXVANE-34
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Rice;;11900;main side dish;6-C3MGNLAXAXVANE-35
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Perkedel;Price Per Pc;17900;main side dish;6-C3MGNLAXAXVANE-36
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Egg Menu;Per Piece;12900;main side dish;6-C3MGNLAXAXVANE-37
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Skin Crackers;;8900;main side dish;6-C3MGNLAXAXVANE-38
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Palembang Crackers;;9900;main side dish;6-C3MGNLAXAXVANE-39
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Rendang 6 Pieces;Psm'S Special Rendang Tasted Champion, Mixed In A Thinwall 500Ml Is Suitable For By Special People Or Delivery;199900;family pack;6-C3MGNLAXAXVANE-40
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Rendang 12 Pieces;Psm'S Signature Rendang Tasted, Packed In A Thinwall 650Ml Is Suitable For By Special People Or Delivery;398000;family pack;6-C3MGNLAXAXVANE-41
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Dry Jerky 6 Pieces;Psm'S Special Dry Jerky Taste Champion, Scraped In The Thinwall 500Ml Is Suitable For By Special People Or Delivery;199900;family pack;6-C3MGNLAXAXVANE-42
6-C3MGNLAXAXVANE;Nasi Padang Pagi Siang Malam - DapurHub Thamrin;fried rice;https://food.grab.com/id/en/restaurant/nasi-padang-pagi-siang-malam-dapurhub-thamrin-delivery/6-C3MGNLAXAXVANE?;padang,rice,indonesian;Paru Goreng 6 Potong;Psm'S Special Fried Lung Tasted, Packed In A Thinwall 500Ml Is Suitable For By Special People Or Delivery;199900;family pack;6-C3MGNLAXAXVANE-43
